,id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,photos,status,status_changed_at,published_at,distance,contact,_links
752,47052746,CA92,https://www.petfinder.com/dog/anna-47052746/ca/vallejo/humane-society-of-the-north-bay-ca92/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Rhodesian Ridgeback', 'secondary': 'Border Collie', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],anna,Primary Color: Black Secondary Color: White Age: 1yrs 0mths 3wks Animal has been Spayed,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052746/1/?bust=1578442260&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052746/1/?bust=1578442260&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052746/1/?bust=1578442260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052746/1/?bust=1578442260'}]",adoptable,2020-01-08T00:00:40+0000,2020-01-08T00:00:40+0000,,"{'email': 'info@hsnb.org', 'phone': '(707) 645-7905', 'address': {'address1': '1121 Sonoma Blvd', 'address2': None, 'city': 'Vallejo', 'state': 'CA', 'postcode': '94590', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052746'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca92'}}"
753,47052741,KS214,https://www.petfinder.com/dog/andre-47052741/ks/lansing/leavenworth-county-humane-society-inc-ks214/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Labrador Retriever', 'secondary': 'Boxer', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],andre`,,[],adoptable,2020-01-08T00:00:31+0000,2020-01-08T00:00:31+0000,,"{'email': 'LvnCoHS@live.com', 'phone': '(913) 250-0506', 'address': {'address1': '100 W. Gilman Road', 'address2': None, 'city': 'Lansing', 'state': 'KS', 'postcode': '66043', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052741'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ks214'}}"
754,47052738,PA55,https://www.petfinder.com/dog/petri-47052738/pa/pittsburgh/humane-animal-rescue-pa55/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Boxer', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],petri,"So, you&amp;#39;ve been looking for a dog to be your exercise partner, to accompany you on jogs and hikes and...",[],adoptable,2020-01-08T00:00:13+0000,2020-01-08T00:00:13+0000,,"{'email': 'adopteast@humaneanimalrescue.org', 'phone': '(412) 345-7300 ext. 215', 'address': {'address1': '6926 Hamilton Avenue', 'address2': None, 'city': 'Pittsburgh', 'state': 'PA', 'postcode': '15208', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052738'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/pa55'}}"
755,47052737,MO187,https://www.petfinder.com/dog/maurecia-47052737/mo/columbia/central-missouri-humane-society-mo187/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Bluetick Coonhound', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Extra Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],maurecia,Maurecia is one sweet hound! She loves to crawl into your lap and get lots of pets! Energetic and playful....,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/1/?bust=1578442221&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/1/?bust=1578442221&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/1/?bust=1578442221&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/1/?bust=1578442221'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/2/?bust=1578442221&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/2/?bust=1578442221&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/2/?bust=1578442221&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/2/?bust=1578442221'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/5/?bust=1578442222&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/5/?bust=1578442222&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/5/?bust=1578442222&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/5/?bust=1578442222'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/4/?bust=1578442222&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/4/?bust=1578442222&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/4/?bust=1578442222&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/4/?bust=1578442222'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/3/?bust=1578442224&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/3/?bust=1578442224&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/3/?bust=1578442224&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052737/3/?bust=1578442224'}]",adoptable,2020-01-08T00:00:06+0000,2020-01-08T00:00:06+0000,,"{'email': 'staff@cmhspets.org', 'phone': '(573) 443-7387', 'address': {'address1': '616 Big Bear Blvd.', 'address2': None, 'city': 'Columbia', 'state': 'MO', 'postcode': '65202', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052737'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mo187'}}"
756,47052689,MA224,https://www.petfinder.com/dog/alan-47052689/ma/andover/great-dog-rescue-new-england-ma224/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Hound', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Brown / Chocolate', 'secondary': None, 'tertiary': None}",Baby,Male,Medium,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],alan,"**Please read Alan&#039;s entire profile, which includes a link to the adoption application. Thank you!** 

Meet Alan, a 6-week old,...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/1/?bust=1578441169&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/1/?bust=1578441169&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/1/?bust=1578441169&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/1/?bust=1578441169'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/2/?bust=1578441176&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/2/?bust=1578441176&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/2/?bust=1578441176&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/2/?bust=1578441176'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/3/?bust=1578441183&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/3/?bust=1578441183&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/3/?bust=1578441183&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052689/3/?bust=1578441183'}]",adoptable,2020-01-07T23:59:54+0000,2020-01-07T23:59:54+0000,,"{'email': 'info@gdrne.com', 'phone': '(978) 555-5555', 'address': {'address1': None, 'address2': None, 'city': 'Andover', 'state': 'MA', 'postcode': '01810', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052689'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ma224'}}"
757,47052710,CA2614,https://www.petfinder.com/dog/sandy-47052710/ca/san-francisco/beyond-rescue-ca2614/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Yorkshire Terrier', 'secondary': 'Poodle', 'mixed': True, 'unknown': False}","{'primary': 'Apricot / Beige', 'secondary': 'White / Cream', 'tertiary': None}",Adult,Female,Small,Medium,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': False, 'dogs': None, 'cats': None}","['Sweet', 'docile', 'lap dog']",sandy,"Meet Sandy! 

Sandy is a sweet 3-4year old Yorkie-poo mix. Like her namesake, she has a beautiful sandy blonde coat...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/2/?bust=1578441374&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/2/?bust=1578441374&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/2/?bust=1578441374&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/2/?bust=1578441374'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/1/?bust=1578441366&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/1/?bust=1578441366&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/1/?bust=1578441366&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/1/?bust=1578441366'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/3/?bust=1578441378&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/3/?bust=1578441378&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/3/?bust=1578441378&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/3/?bust=1578441378'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/4/?bust=1578441380&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/4/?bust=1578441380&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/4/?bust=1578441380&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/4/?bust=1578441380'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/5/?bust=1578446868&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/5/?bust=1578446868&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/5/?bust=1578446868&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052710/5/?bust=1578446868'}]",adoptable,2020-01-07T23:59:53+0000,2020-01-07T23:59:53+0000,,"{'email': 'sfbeyondrescue@gmail.com', 'phone': '(415) 570-8931', 'address': {'address1': None, 'address2': None, 'city': 'San Francisco', 'state': 'CA', 'postcode': '94132', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052710'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca2614'}}"
758,47052732,AZ418,https://www.petfinder.com/dog/scrappy-47052732/az/nogales/santa-cruz-county-animal-care-and-control-services-az418/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Shepherd', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],scrappy,Available for adoption on 1/13/20 @10:00 a.m.-----No Microchip Found-----Camino Patio-----53 Lbs.-----Approx. 2 to 3 Yrs.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052732/1/?bust=1578442185&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052732/1/?bust=1578442185&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052732/1/?bust=1578442185&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052732/1/?bust=1578442185'}]",adoptable,2020-01-07T23:59:34+0000,2020-01-07T23:59:34+0000,,"{'email': 'jpena@co.santa-cruz.az.us', 'phone': '520-761-7860', 'address': {'address1': '1368 North Hohokam Drive', 'address2': None, 'city': 'Nogales', 'state': 'AZ', 'postcode': '85621', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052732'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/az418'}}"
759,47052731,AZ418,https://www.petfinder.com/dog/75051-47052731/az/nogales/santa-cruz-county-animal-care-and-control-services-az418/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Shepherd', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],75051,6lbs---- male----- 2 to 3 months----- freeport,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052731/1/?bust=1578442185&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052731/1/?bust=1578442185&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052731/1/?bust=1578442185&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052731/1/?bust=1578442185'}]",adoptable,2020-01-07T23:59:34+0000,2020-01-07T23:59:34+0000,,"{'email': 'jpena@co.santa-cruz.az.us', 'phone': '520-761-7860', 'address': {'address1': '1368 North Hohokam Drive', 'address2': None, 'city': 'Nogales', 'state': 'AZ', 'postcode': '85621', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052731'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/az418'}}"
760,47052609,CA48,https://www.petfinder.com/dog/beckham-foster-needed-47052609/ca/gardena/save-the-dalmatians-and-others-canine-rescue-ca48/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Dalmatian', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Large,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],beckham - foster needed,"FOSTER home needed for Beckham and his 2 year old partner, beautiful blue eyed girl Persia.

Currently located in South...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/1/?bust=1578441249&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/1/?bust=1578441249&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/1/?bust=1578441249&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/1/?bust=1578441249'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/2/?bust=1578441255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/2/?bust=1578441255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/2/?bust=1578441255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/2/?bust=1578441255'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/3/?bust=1578441261&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/3/?bust=1578441261&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/3/?bust=1578441261&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/3/?bust=1578441261'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/4/?bust=1578441278&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/4/?bust=1578441278&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/4/?bust=1578441278&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052609/4/?bust=1578441278'}]",adoptable,2020-01-07T23:57:37+0000,2020-01-07T23:57:37+0000,,"{'email': 'info@savethedals.org', 'phone': '(949) 590-9935', 'address': {'address1': None, 'address2': None, 'city': 'Gardena', 'state': 'CA', 'postcode': '90247', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052609'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca48'}}"
761,47052718,RI135,https://www.petfinder.com/dog/violet-in-tx-47052718/ri/cranston/small-dog-rescue-of-new-england-inc-ri135/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Shih Tzu', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': True, 'cats': None}",[],violet in tx,"Age: approx 6 years old
Weight: 10 lbs
My adoption fee is $ 499 which includes transportation charges to the...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052718/1/?bust=1578442979&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052718/1/?bust=1578442979&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052718/1/?bust=1578442979&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052718/1/?bust=1578442979'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052718/2/?bust=1578442979&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052718/2/?bust=1578442979&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052718/2/?bust=1578442979&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052718/2/?bust=1578442979'}]",adoptable,2020-01-07T23:55:36+0000,2020-01-07T23:55:36+0000,,"{'email': 'smalldogrescuene@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Cranston', 'state': 'RI', 'postcode': '02920', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052718'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ri135'}}"
762,47052717,NV162,https://www.petfinder.com/dog/scratch-now-scooter-47052717/nv/las-vegas/southern-nevada-beagle-rescue-foundation-nv162/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Beagle', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': True, 'cats': None}",[],scratch (now scooter),Scratch came from the southeast and was treated for heartworm there. He does still remain on thyroid meds which are...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/1/?bust=1578441934&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/1/?bust=1578441934&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/1/?bust=1578441934&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/1/?bust=1578441934'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/2/?bust=1578441935&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/2/?bust=1578441935&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/2/?bust=1578441935&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/2/?bust=1578441935'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/3/?bust=1578441935&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/3/?bust=1578441935&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/3/?bust=1578441935&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052717/3/?bust=1578441935'}]",adopted,2020-01-07T23:55:32+0000,2020-01-07T23:55:32+0000,,"{'email': 'info@southernnevadabeaglerescue.com', 'phone': '702-493-9779  ', 'address': {'address1': None, 'address2': None, 'city': 'Las Vegas', 'state': 'NV', 'postcode': '89123', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052717'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/nv162'}}"
763,47052715,MN332,https://www.petfinder.com/dog/murray-47052715/mn/crystal/redemption-road-rescue-mn332/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Collie', 'secondary': 'Golden Retriever', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Large,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': True, 'dogs': True, 'cats': True}",[],murray,You can fill out an adoption application online on our official website.Murray is a sweet dog who seems very unique....,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/1/?bust=1578441911&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/1/?bust=1578441911&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/1/?bust=1578441911&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/1/?bust=1578441911'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/3/?bust=1578441910&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/3/?bust=1578441910&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/3/?bust=1578441910&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/3/?bust=1578441910'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/2/?bust=1578441911&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/2/?bust=1578441911&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/2/?bust=1578441911&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052715/2/?bust=1578441911'}]",adopted,2020-01-07T23:55:07+0000,2020-01-07T23:55:07+0000,,"{'email': 'redemptionroadrescue@q.com', 'phone': '(612) 978-1284', 'address': {'address1': 'P.O. Box 28084', 'address2': None, 'city': 'Crystal', 'state': 'MN', 'postcode': '55428', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052715'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn332'}}"
764,47052716,MN332,https://www.petfinder.com/dog/paisley-47052716/mn/crystal/redemption-road-rescue-mn332/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Miniature Pinscher', 'secondary': 'Terrier', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Small,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': True, 'dogs': True, 'cats': None}",[],paisley,"You can fill out an adoption application online on our official website.
Paisley is a very sweet, young Min Pin...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/1/?bust=1578441911&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/1/?bust=1578441911&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/1/?bust=1578441911&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/1/?bust=1578441911'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/3/?bust=1578441910&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/3/?bust=1578441910&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/3/?bust=1578441910&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/3/?bust=1578441910'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/2/?bust=1578441911&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/2/?bust=1578441911&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/2/?bust=1578441911&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47052716/2/?bust=1578441911'}]",adopted,2020-01-07T23:55:07+0000,2020-01-07T23:55:07+0000,,"{'email': 'redemptionroadrescue@q.com', 'phone': '(612) 978-1284', 'address': {'address1': 'P.O. Box 28084', 'address2': None, 'city': 'Crystal', 'state': 'MN', 'postcode': '55428', 'country': 'US'}}","{'self': {'href': '/v2/animals/47052716'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn332'}}"
